theta1_init,theta2_init,theta1,theta2
0.0,0.0,0.0,0.0
0.0,0.10649466622338281,-0.0006875277740128302,-0.09931623868309479
0.0,0.21298933244676563,-0.022535081292074367,-0.16825964714979694
0.0,0.31948399867014843,-0.21556702270321507,0.006383077256568618
0.0,0.42597866489353126,-0.019830427339298694,-0.3683044601887878
0.0,0.5324733311169141,-0.31976981626916595,-0.04075366787418339
0.0,0.6389679973402969,0.00945298056567163,-0.5983819964915997
0.0,0.7454626635636797,-0.48979569416491325,0.026892492945243894
0.0,0.8519573297870625,-0.02067705268958115,-0.7227547445293783
0.0,0.9584519960104453,-0.4381621853990308,-0.1751354537958223
0.0,1.0649466622338282,-0.052091491570139314,-0.7275236907112393
0.0,1.171441328457211,-0.07932363118376116,-0.8388277984250574
0.0,1.2779359946805937,-0.44223800087114856,-0.31020445619341286
0.0,1.3844306609039765,-0.11747617657765484,-0.7760015950753035
0.0,1.4909253271273595,-0.2759071679067103,-0.33865172652742015
0.0,1.5974199933507423,-0.39467362968317443,-0.1580388406795412
0.0,1.703914659574125,0.4549196477329891,-0.7515568325962955
0.0,1.8104093257975078,-0.7901280361257886,0.46828858555972047
0.0,1.9169039920208906,-0.1008590491223264,-0.04228253184116161
0.0,2.0233986582442736,0.7056497251852926,-0.311416076049269
0.0,2.1298933244676563,1.155145154116035,0.07621598679924389
0.0,2.236387990691039,0.9016335033979791,0.8074760638392113
0.0,2.342882656914422,-0.19127330332249648,1.5836836560022143
0.0,2.4493773231378047,-0.46369338802541715,0.26222735468809044
0.0,2.5558719893611874,-0.22460939282555745,-2.0580357863333014
0.0,2.66236665558457,0.17874288803793778,-2.4645861499852577
0.0,2.768861321807953,0.17639025798848465,-1.5480510425683898
0.0,2.875355988031336,0.46067483798656017,1.9690578262068972
0.0,2.981850654254719,-0.05561954493236224,2.554404489686889
0.0,3.0883453204781017,-0.2784988699879096,-0.18936109450460106
0.0,3.1948399867014845,0.26261937404700286,6.504575055822955
0.0,3.3013346529248673,0.055631109603703155,3.7286258685043667
0.0,3.40782931914825,-0.4607077625610862,4.314197539901894
0.0,3.514323985371633,-0.1763819024912213,7.831407641646136
0.0,3.6208186515950156,-0.1786748464575803,8.74778415951414
0.0,3.7273133178183984,0.22460475026749546,8.341213047102402
0.0,3.833807984041781,0.46369207313698074,6.0209629512830585
0.0,3.940302650265164,0.19127410081889384,4.69950168064413
0.0,4.046797316488547,-0.9016341456504682,5.4757098278728265
0.0,4.15329198271193,-1.1551452456790505,6.206968384780602
0.0,4.259786648935313,-0.7056467719563241,6.594601449204787
0.0,4.366281315158695,0.10086492511797844,6.325463382755922
0.0,4.472775981382078,0.7901298773882489,5.814897112197695
0.0,4.579270647605461,-0.45492381238273644,7.0347427935717075
0.0,4.685765313828844,0.3946777938606724,6.441217474540059
0.0,4.7922599800522265,0.27591290050406964,6.621827924243313
0.0,4.898754646275609,0.11747510501027576,7.059188515882586
0.0,5.005249312498992,0.44224483171209095,6.593379746641062
0.0,5.111743978722375,0.07932287915444046,7.122014262136972
0.0,5.218238644945758,0.052088862914597765,7.010712581366511
0.0,5.32473331116914,0.4381624477092406,6.458320385492445
0.0,5.431227977392523,0.020678040230464073,7.00593881105376
0.0,5.537722643615906,0.48979545205482683,6.256293128933751
0.0,5.644217309839289,-0.009452384873196388,6.881566410531481
0.0,5.750711976062672,0.3197692606877033,6.3239397450156885
0.0,5.857206642286055,0.019830935292631434,6.651489025796475
0.0,5.963701308509438,0.2155668205463346,6.276802519749373
0.0,6.070195974732821,0.02253513013546808,6.451444879928458
0.0,6.1766906409562035,0.0006875171466185109,6.382501562964661
0.0,6.283185307179586,4.3019659048004094e-15,6.28318530717958
0.10649466622338281,0.0,-0.1033067591019779,0.004358770289972518
0.10649466622338281,0.10649466622338281,-0.09435627225973126,-0.10443584880144315
0.10649466622338281,0.21298933244676563,-0.10171815683439334,-0.1851065893455614
0.10649466622338281,0.31948399867014843,-0.0863111146352143,-0.2918578566663321
0.10649466622338281,0.42597866489353126,-0.17831484152278457,-0.23934179176117512
0.10649466622338281,0.5324733311169141,-0.28424289271142916,-0.1491712219912236
0.10649466622338281,0.6389679973402969,-0.06375928493224757,-0.5187917754544337
0.10649466622338281,0.7454626635636797,-0.3894739769837202,-0.08364095948256908
0.10649466622338281,0.8519573297870625,-0.06755154678359351,-0.5606598919778559
0.10649466622338281,0.9584519960104453,-0.2729035295833879,-0.229492225324898
0.10649466622338281,1.0649466622338282,-0.1705056121937631,-0.33195878958025377
0.10649466622338281,1.171441328457211,-0.05064231698671892,-0.28236466454647036
0.10649466622338281,1.2779359946805937,0.08748117565865413,-0.12061124237195704
0.10649466622338281,1.3844306609039765,-0.42641728671228735,0.47596573490177285
0.10649466622338281,1.4909253271273595,0.4165866146003835,-0.34804018839882167
0.10649466622338281,1.5974199933507423,-0.18607000989790468,0.5916892344925003
0.10649466622338281,1.703914659574125,0.22794240417044598,0.6382097256372371
0.10649466622338281,1.8104093257975078,-0.1007279116829315,1.5772072038058413
0.10649466622338281,1.9169039920208906,0.6736356083849091,-0.33383652772845995
0.10649466622338281,2.0233986582442736,0.9046204453543415,-0.1893029357084932
0.10649466622338281,2.1298933244676563,1.1475836993636708,0.18031111703015135
0.10649466622338281,2.236387990691039,0.653852730464898,1.1839318141065627
0.10649466622338281,2.342882656914422,-0.06990419132748528,1.5617807506663284
0.10649466622338281,2.4493773231378047,-0.21988406755756473,-0.3184507773182537
0.10649466622338281,2.5558719893611874,-0.7365373427648298,-1.753560308053319
0.10649466622338281,2.66236665558457,-0.19171900747176035,-1.9980525708997465
0.10649466622338281,2.768861321807953,0.15281215845507565,-1.726645413046512
0.10649466622338281,2.875355988031336,0.032623270172286126,-1.1654204733369404
0.10649466622338281,2.981850654254719,0.7100289597094319,1.5558318841730725
0.10649466622338281,3.0883453204781017,-0.3283121376168925,-0.10511133869168918
0.10649466622338281,3.1948399867014845,1.3494305335797068,0.38642860225465553
0.10649466622338281,3.3013346529248673,-0.016613476497700556,4.3064610295082275
0.10649466622338281,3.40782931914825,0.18117440249705322,4.600703021475451
0.10649466622338281,3.514323985371633,-0.437071178794513,6.6780413179169384
0.10649466622338281,3.6208186515950156,-0.017465598340974536,8.282698611800818
0.10649466622338281,3.7273133178183984,0.211257982059961,8.624048484573784
0.10649466622338281,3.833807984041781,0.11630013576906774,6.845730241601445
0.10649466622338281,3.940302650265164,0.13416981682796308,5.201271560818396
0.10649466622338281,4.046797316488547,-0.32159720714756884,4.7163612684992176
0.10649466622338281,4.15329198271193,-0.425409828786155,4.921273746426682
0.10649466622338281,4.259786648935313,-0.9615522408769311,6.60730288572491
0.10649466622338281,4.366281315158695,0.14066583342662398,6.109457574270426
0.10649466622338281,4.472775981382078,0.8819043790739355,5.951710045726657
0.10649466622338281,4.579270647605461,0.9638802097191655,6.286450384904542
0.10649466622338281,4.685765313828844,1.0253542011886003,6.138651388359274
0.10649466622338281,4.7922599800522265,0.9411381617288327,6.117647855403446
0.10649466622338281,4.898754646275609,-0.11655747412132045,7.637664985539599
0.10649466622338281,5.005249312498992,0.8675492162405458,6.147206632394371
0.10649466622338281,5.111743978722375,-0.10701704683329226,7.451572666336465
0.10649466622338281,5.218238644945758,0.7095092950049764,6.183918505803969
0.10649466622338281,5.32473331116914,-0.07176069856384591,7.177286963654898
0.10649466622338281,5.431227977392523,-0.055706594578703555,7.069428029732576
0.10649466622338281,5.537722643615906,0.511016604923635,6.153203322985102
0.10649466622338281,5.644217309839289,-0.08340181495808863,6.887937843069585
0.10649466622338281,5.750711976062672,0.20922982517457808,6.369588930409724
0.10649466622338281,5.857206642286055,0.15257791570445262,6.339883512927368
0.10649466622338281,5.963701308509438,-0.04302106910566689,6.509043474392059
0.10649466622338281,6.070195974732821,0.086133084866023,6.222254691299966
0.10649466622338281,6.1766906409562035,0.0018952752500220613,6.238540897756713
0.10649466622338281,6.283185307179586,-0.10330670365174377,6.287543977306821
0.21298933244676563,0.0,-0.011368875470300011,-0.2667130484745095
0.21298933244676563,0.10649466622338281,-0.19277863687696192,-0.0949890716287564
0.21298933244676563,0.21298933244676563,-0.17502750312727788,-0.19486772693340268
0.21298933244676563,0.31948399867014843,-0.17462882300381333,-0.25387726030081537
0.21298933244676563,0.42597866489353126,-0.15919282427592307,-0.315193507101193
0.21298933244676563,0.5324733311169141,-0.12036182447973612,-0.38897921670777946
0.21298933244676563,0.6389679973402969,-0.28357831151908397,-0.1545741743917744
0.21298933244676563,0.7454626635636797,-0.10137324513359879,-0.3545737127908782
0.21298933244676563,0.8519573297870625,-0.18330668392603006,-0.17910946159600108
0.21298933244676563,0.9584519960104453,0.01331401781368819,-0.29912617881890996
0.21298933244676563,1.0649466622338282,-0.2165525297231241,0.15887697229121442
0.21298933244676563,1.171441328457211,0.3149346380227622,-0.2618168677851865
0.21298933244676563,1.2779359946805937,-0.14129384441631865,0.656821119283543
0.21298933244676563,1.3844306609039765,0.5824983366874499,0.11282325260229116
0.21298933244676563,1.4909253271273595,0.18464912115868984,1.2211193350866814
0.21298933244676563,1.5974199933507423,0.7302734152006256,0.2944171866126283
0.21298933244676563,1.703914659574125,0.9076853421413207,0.056280396273695174
0.21298933244676563,1.8104093257975078,1.1034324338018107,0.30967214737894655
0.21298933244676563,1.9169039920208906,0.2411456521780992,1.5790276824253018
0.21298933244676563,2.0233986582442736,0.371875472286706,1.3931739271973773
0.21298933244676563,2.1298933244676563,0.7835936931015376,0.7696266255694323
0.21298933244676563,2.236387990691039,0.19635273765279282,1.6264892333389958
0.21298933244676563,2.342882656914422,-0.5427484242338747,1.0065038777692445
0.21298933244676563,2.4493773231378047,0.14407320679376961,-1.6138431528538573
0.21298933244676563,2.5558719893611874,-0.14768735883884182,-2.495516393119674
0.21298933244676563,2.66236665558457,0.12706498265535068,-2.3157022431617196
0.21298933244676563,2.768861321807953,0.7317038698251367,1.422549969958465
0.21298933244676563,2.875355988031336,-1.369920272387098,-0.834825692115961
0.21298933244676563,2.981850654254719,1.5123444747421262,6.169369786618798
0.21298933244676563,3.0883453204781017,0.18105049287456312,-2.4565514120951786
0.21298933244676563,3.1948399867014845,-0.6312143670419392,-1.6672603132920227
0.21298933244676563,3.3013346529248673,0.005516133260294102,8.090745507000808
0.21298933244676563,3.40782931914825,0.9601868172283324,5.7444036001829035
0.21298933244676563,3.514323985371633,0.23271738512050796,5.852888702054164
0.21298933244676563,3.6208186515950156,0.4853863781401549,8.081069792593764
0.21298933244676563,3.7273133178183984,1.1532391015746384,7.216885184074674
0.21298933244676563,3.833807984041781,1.2234497792381223,6.560669199564853
0.21298933244676563,3.940302650265164,0.5115061256255697,6.791152393459919
0.21298933244676563,4.046797316488547,-0.5163504015957523,6.130038404563185
0.21298933244676563,4.15329198271193,-0.3261808080984975,5.7627198692679995
0.21298933244676563,4.259786648935313,-1.2588303672197474,6.292132636985597
0.21298933244676563,4.366281315158695,-0.5725262226973519,6.252796416248608
0.21298933244676563,4.472775981382078,-0.02379494553884321,6.59437055325422
0.21298933244676563,4.579270647605461,0.9727806210838698,6.054312419749161
0.21298933244676563,4.685765313828844,0.8828518947333952,6.387025175482261
0.21298933244676563,4.7922599800522265,0.14713973315404066,7.1788172699288895
0.21298933244676563,4.898754646275609,-0.3111031824461271,7.544158215759283
0.21298933244676563,5.005249312498992,0.7440914170258806,6.070948463025872
0.21298933244676563,5.111743978722375,-0.21076013781986092,7.303069237063024
0.21298933244676563,5.218238644945758,0.5992216560812154,6.092963416863384
0.21298933244676563,5.32473331116914,-0.07536572665475413,6.970081229670951
0.21298933244676563,5.431227977392523,0.11610596822330449,6.6276863758076745
0.21298933244676563,5.537722643615906,0.41564266593999377,6.123561490032199
0.21298933244676563,5.644217309839289,-0.2077416448256859,6.904785993800218
0.21298933244676563,5.750711976062672,0.1770443825262129,6.270285603333765
0.21298933244676563,5.857206642286055,0.21721617525393347,6.107100844075889
0.21298933244676563,5.963701308509438,-0.21295888704211763,6.602566547481004
0.21298933244676563,6.070195974732821,0.11571689663126121,6.034588672119583
0.21298933244676563,6.1766906409562035,-0.15447335811240184,6.313312485844806
0.21298933244676563,6.283185307179586,-0.01136934596291084,6.016472950549079
0.31948399867014843,0.0,-0.3074029720941025,0.014484531330891344
0.31948399867014843,0.10649466622338281,-0.05139245732507998,-0.41597581367029834
0.31948399867014843,0.21298933244676563,-0.2497337417524869,-0.1758879850557473
0.31948399867014843,0.31948399867014843,-0.21576259351235094,-0.24444043833559362
0.31948399867014843,0.42597866489353126,-0.18402036032982788,-0.2739287014860926
0.31948399867014843,0.5324733311169141,-0.16416797782453257,-0.2501165888408269
0.31948399867014843,0.6389679973402969,-0.06925659956235547,-0.2905886518009092
0.31948399867014843,0.7454626635636797,-0.06227833000001329,-0.17315329569668003
0.31948399867014843,0.8519573297870625,-0.13426831738471662,0.10103286906379871
0.31948399867014843,0.9584519960104453,0.1852690340690906,-0.08718273692101085
0.31948399867014843,1.0649466622338282,-0.0527128963891089,0.507695000463666
0.31948399867014843,1.171441328457211,0.4231220547047294,0.22329383724312085
0.31948399867014843,1.2779359946805937,0.20982998642021647,0.816249905595596
0.31948399867014843,1.3844306609039765,0.39269762892524845,0.9694852818157085
